,id,book_id,isbn,authors,original_publication_year,title,average_rating,ratings_count,small_image_url
9272,9273,7090290,045122986X,Jen Lancaster,2010.0,"My Fair Lazy: One Reality Television Addict's Attempt to Discover If Not Being A Dumb Ass Is the New Black, or, a Culture-Up Manifesto",3.91,11826,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9273,9274,17853024,7331908,Bernard Cornwell,2013.0,"The Pagan Lord (The Saxon Stories, #7)",4.34,8218,https://images.gr-assets.com/books/1370529803s/17853024.jpg
9274,9275,161415,1565547063,"Zig Ziglar, Al Mayton",1974.0,See You at the Top,4.25,8888,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9275,9276,25666046,1627795944,Ian McGuire,2016.0,The North Water,4.01,8732,https://images.gr-assets.com/books/1456351800s/25666046.jpg
9276,9277,64732,765301075,Greg Bear,1987.0,"The Forge of God (Forge of God, #1)",3.86,10085,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9277,9278,26214866,NA,Robert Dugoni,2016.0,"In the Clearing (Tracy Crosswhite, #3)",4.25,14051,https://images.gr-assets.com/books/1446943429s/26214866.jpg
9278,9279,16130723,1476717095,Brad Thor,2013.0,"Hidden Order (Scot Harvath, #12)",4.1,7857,https://images.gr-assets.com/books/1362517340s/16130723.jpg
9279,9280,111220,345434870,Alison Weir,1999.0,Eleanor of Aquitaine: A Life ,3.97,11325,https://images.gr-assets.com/books/1320538974s/111220.jpg
9280,9281,1524,521010756,"Aeschylus, Judith Affleck, Philip de May, Patricia E. Easterling, John     Harrison",-458.0,"Agamemnon (Oresteia, #1)",3.82,11515,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9281,9282,16280689,345548515,Kevin Hearne,2016.0,"Staked (The Iron Druid Chronicles, #8)",4.23,9082,https://images.gr-assets.com/books/1434745650s/16280689.jpg
9282,9283,31819,812694554,"David Baggett, Shawn E. Klein",2004.0,Harry Potter and Philosophy: If Aristotle Ran Hogwarts,4.45,9264,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9283,9284,4800764,425227707,Maya Banks,2009.0,"Sweet Persuasion (Sweet, #2)",4.09,16437,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9284,9285,16136599,312594445,"P.C. Cast, Kristin Cast",2014.0,"Redeemed (House of Night, #12)",3.95,11604,https://images.gr-assets.com/books/1403302625s/16136599.jpg
9285,9286,21086818,297869876,Henry Marsh,2014.0,"Do No Harm: Stories of Life, Death and Brain Surgery",4.22,7978,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9286,9287,33356,349117624,Max Barry,2002.0,Jennifer Government,3.65,9722,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9287,9288,126185,446615757,David Baldacci,2001.0,The Christmas Train,3.56,11424,https://images.gr-assets.com/books/1354941481s/126185.jpg
9288,9289,313267,843950501,Christine Feehan,2004.0,"Dark Destiny (Dark, #13)",4.29,14613,https://images.gr-assets.com/books/1327896698s/313267.jpg
9289,9290,52367,1563899299,"Frank Miller, Lynn Varley",2001.0,"Batman: The Dark Knight Strikes Again (The Dark Knight Saga, #2)",3.21,11065,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9290,9291,145397,345410092,Katharine Hepburn,1991.0,Me: Stories of My Life,3.87,9312,https://images.gr-assets.com/books/1403186270s/145397.jpg
9291,9292,95708,1585425524,Neil A. Fiore,1988.0,The Now Habit: A Strategic Program for Overcoming Procrastination and Enjoying Guilt-Free Play,3.88,9396,https://images.gr-assets.com/books/1421795425s/95708.jpg
9292,9293,23214408,1501106406,Anna Todd,2015.0,"After Ever Happy (After, #4)",4.08,12671,https://images.gr-assets.com/books/1417454456s/23214408.jpg
9293,9294,18232495,1414336241,Joel C. Rosenberg,2014.0,The Auschwitz Escape,4.32,7844,https://images.gr-assets.com/books/1415118326s/18232495.jpg
9294,9295,10541,380713810,Bill Bryson,1994.0,Made in America: An Informal History of the English Language in the United States,3.89,9638,https://images.gr-assets.com/books/1388209927s/10541.jpg
9295,9296,4887,465016901,"Alice  Miller, Ruth Ward",1979.0,The Drama of the Gifted Child: The Search for the True Self,4.09,9563,https://images.gr-assets.com/books/1339395245s/4887.jpg
9296,9297,827497,573613435,Dale Wasserman,1970.0,One Flew Over the Cuckoo's Nest,4.28,11142,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9297,9298,129327,345354907,H.P. Lovecraft,1941.0,The Case of Charles Dexter Ward,4.2,10153,https://images.gr-assets.com/books/1385837737s/129327.jpg
9298,9299,645180,375424865,Austin Grossman,2007.0,Soon I Will Be Invincible,3.68,9878,https://images.gr-assets.com/books/1320554514s/645180.jpg
9299,9300,33144,316182745,Janet Fitch,2006.0,Paint it Black,3.47,9092,https://images.gr-assets.com/books/1288972477s/33144.jpg
9300,9301,11429,031024756X,Karen Kingsbury,2006.0,"Ever After (Lost Love, #2)",4.31,9685,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9301,9302,5068,330489674,Graham Swift,1996.0,Last Orders,3.68,9349,https://images.gr-assets.com/books/1457623323s/5068.jpg
9302,9303,51715,374521506,"Roland Barthes, Annette Lavers",1957.0,Mythologies,4.11,9325,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9303,9304,13270,140446362,"Aristotle, Malcolm Heath",-335.0,Poetics,3.81,10347,https://images.gr-assets.com/books/1348161995s/13270.jpg
9304,9305,12737118,034552795X,Melanie Gideon,2008.0,Wife 22,3.51,10793,https://images.gr-assets.com/books/1333577694s/12737118.jpg
9305,9306,20871704,1476761663,Colleen Oakley,2015.0,Before I Go,3.79,8181,https://images.gr-assets.com/books/1397917357s/20871704.jpg
9306,9307,394841,142404624,Mike Lupica,2004.0,Travel Team,4.06,8356,https://images.gr-assets.com/books/1309210198s/394841.jpg
9307,9308,11306,20425651,Susan Cooper,1984.0,The Dark Is Rising Sequence  (The Dark Is Rising #1-5),4.29,11988,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9308,9309,12002819,62064223,Margot Livesey,2012.0,The Flight of Gemma Hardy,3.59,12391,https://images.gr-assets.com/books/1319761825s/12002819.jpg
9309,9310,125959,1595540067,Ted Dekker,2006.0,"Saint (Paradise, #2)",4.04,10594,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9310,9311,60080,521626951,"Immanuel Kant, Mary J. Gregor, Christine M. Korsgaard",1785.0,Groundwork of the Metaphysics of Morals,3.78,9104,https://images.gr-assets.com/books/1398209445s/60080.jpg
9311,9312,25614598,1455525928,"Douglas Preston, Lincoln Child",2015.0,"Crimson Shore (Pendergast, #15)",4.0,7174,https://images.gr-assets.com/books/1435611577s/25614598.jpg
9312,9313,541024,375703713,Theodore Sturgeon,1953.0,More Than Human,3.98,10733,https://images.gr-assets.com/books/1403192694s/541024.jpg
9313,9314,20318201,1780890125,"James Patterson, Michael Ledwidge",2014.0,"Burn (Michael Bennett, #7)",3.88,6866,https://images.gr-assets.com/books/1399993770s/20318201.jpg
9314,9315,11996019,075824682X,Donna Russo Morin,2012.0,The King's Agent,3.81,8250,https://images.gr-assets.com/books/1313276211s/11996019.jpg
9315,9316,426030,1414310609,Dee Henderson,2002.0,The Healer (O'Malley #5),4.4,11245,https://images.gr-assets.com/books/1406510508s/426030.jpg
9316,9317,4633,743253426,Ernest Hemingway,1970.0,Islands in the Stream,3.86,9608,https://images.gr-assets.com/books/1400891142s/4633.jpg
9317,9318,359461,1414310579,Dee Henderson,2001.0,The Guardian (O'Malley #2),4.4,11474,https://images.gr-assets.com/books/1406514522s/359461.jpg
9318,9319,8163161,1421536706,Bisco Hatori,2009.0,"Ouran High School Host Club, Vol. 15 (Ouran High School Host Club, #15)",4.54,10743,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9319,9320,604635,1841956724,"Erlend Loe, Tor Ketil Solberg",1996.0,Naïve. Super,3.89,8642,https://images.gr-assets.com/books/1328731029s/604635.jpg
9320,9321,8110748,4592184718,"Meca Tanaka, 田中メカ",2007.0,キスよりも早く1 [Kisu Yorimo Hayaku 1] (Faster than a Kiss #1),4.23,11232,https://images.gr-assets.com/books/1272593631s/8110748.jpg
9321,9322,6261270,785229213,Andy Andrews,2009.0,"The Noticer: Sometimes, All a Person Needs Is a Little Perspective",4.17,8335,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9322,9323,11324,140014454,Iris Murdoch,1954.0,Under the Net,3.76,9506,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9323,9324,12039943,571234607,John Lanchester,2012.0,Capital,3.68,4961,https://images.gr-assets.com/books/1336769492s/12039943.jpg
9324,9325,11551045,1250000246,"P.C. Cast, Kristin Cast",2012.0,"Lenobia's Vow (House of Night Novellas, #2)",4.16,12649,https://images.gr-assets.com/books/1317849415s/11551045.jpg
9325,9326,28262024,1533344345,Elle Kennedy,2016.0,"The Goal (Off-Campus, #4)",4.05,14560,https://images.gr-assets.com/books/1477069102s/28262024.jpg
9326,9327,2358870,545010098,Eoin Colfer,2003.0,"Artemis Fowl Boxed Set, Bks 1-5 (Artemis Fowl, #1-5)",4.29,10692,https://images.gr-assets.com/books/1279206196s/2358870.jpg
9327,9328,11913681,NA,Shana Norris,2011.0,"The Boyfriend Thief (Stolen Kiss, #1)",3.74,12080,https://images.gr-assets.com/books/1395613458s/11913681.jpg
9328,9329,12782865,857382209,Peter  May,2011.0,"The Lewis Man (The Lewis Trilogy, #2)",4.2,7870,https://images.gr-assets.com/books/1328645011s/12782865.jpg
9329,9330,62233,345484118,Terry Brooks,2007.0,"The Elves of Cintra (Genesis of Shannara, #2)",4.09,10663,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9330,9331,28248,60815701,Trudi Canavan,2005.0,"Priestess of the White (Age of the Five, #1)",3.84,10552,https://images.gr-assets.com/books/1410130842s/28248.jpg
9331,9332,12760903,NA,Jessica Sorensen,2011.0,"The Vision (Fallen Star, #3)",4.15,12519,https://images.gr-assets.com/books/1328247037s/12760903.jpg
9332,9333,763594,553282093,Robert Ludlum,1976.0,The Gemini Contenders,3.87,10428,https://images.gr-assets.com/books/1320401784s/763594.jpg
9333,9334,330944,440240964,Conn Iggulden,2005.0,"The Field of Swords (Emperor, #3)",4.26,9293,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9334,9335,6049585,312537409,Blake Crouch,2009.0,Abandon,3.74,4713,https://images.gr-assets.com/books/1316136703s/6049585.jpg
9335,9336,85425,671010123,Linda Fairstein,1996.0,"Final Jeopardy (Alexandra Cooper, #1)",3.9,11250,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9336,9337,55229,60899689,Jay Winik,2001.0,April 1865: The Month That Saved America,4.15,8850,https://images.gr-assets.com/books/1407706523s/55229.jpg
9337,9338,7159016,141697895X,Jessica Verday,2010.0,"The Haunted (The Hollow, #2)",4.15,12890,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9338,9339,595822,1414310595,Dee Henderson,2001.0,The Protector (O'Malley #4),4.38,10704,https://images.gr-assets.com/books/1406506767s/595822.jpg
9339,9340,25893582,553535641,Julie Buxbaum,2016.0,Tell Me Three Things,4.1,15565,https://images.gr-assets.com/books/1448596179s/25893582.jpg
9340,9341,561403,316011851,Cecily von Ziegesar,2005.0,"The It Girl (It Girl, #1)",3.66,11929,https://images.gr-assets.com/books/1344263385s/561403.jpg
9341,9342,263149,505525526,Lynsay Sands,2003.0,Single White Vampire (Argeneau #3),4.16,16618,https://images.gr-assets.com/books/1354343077s/263149.jpg
9342,9343,1111600,312875045,Robert Jordan,1990.0,"The Wheel of Time: Boxed Set  (Wheel of Time, #1-8)",4.37,9031,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9343,9344,26324,553803522,Daniel Goleman,2006.0,Social Intelligence: The New Science of Human Relationships,3.97,8670,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9344,9345,17903381,NA,"HaveYouSeenThisGirL, Jan Irene Villar",2013.0,Diary ng Panget,4.4,7016,https://images.gr-assets.com/books/1368083785s/17903381.jpg
9345,9346,8437379,61351520,Susan Elizabeth Phillips,2010.0,"Call Me Irresistible (Wynette, Texas #5)",4.07,15449,https://images.gr-assets.com/books/1327880626s/8437379.jpg
9346,9347,289029,1401900127,Robin S. Sharma,1999.0,Who Will Cry When You Die? Life Lessons from the Monk Who Sold His Ferrari,3.93,7174,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9347,9348,659546,61143316,Jennifer McMahon,2007.0,Promise Not to Tell,3.62,11775,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9348,9349,10790376,NA,Debora Geary,2011.0,"A Modern Witch (A Modern Witch, #1)",3.73,11264,https://images.gr-assets.com/books/1334346928s/10790376.jpg
9349,9350,56466,785273220,Andy Andrews,2002.0,The Traveler's Gift: Seven Decisions that Determine Personal Success,4.1,8055,https://images.gr-assets.com/books/1380857528s/56466.jpg
9350,9351,17973653,NA,Elle Casey,2013.0,"Shine Not Burn (Shine Not Burn, #1)",4.07,14739,https://images.gr-assets.com/books/1369392331s/17973653.jpg
9351,9352,155370,689873794,Margaret Peterson Haddix,2005.0,Double Identity,4.01,12978,https://images.gr-assets.com/books/1344394478s/155370.jpg
9352,9353,17673271,1476745374,"Si Robertson, Mark Schlabach",2013.0,Si-cology 1: Tales and Wisdom from Duck Dynasty’s Favorite Uncle,3.94,7329,https://images.gr-assets.com/books/1379892056s/17673271.jpg
9353,9354,10803806,1419700278,Tom Angleberger,2011.0,"Darth Paper Strikes Back (Origami Yoda, #2)",4.12,10798,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9354,9355,9166877,373210337,Kady Cross,2011.0,"The Girl in the Steel Corset (Steampunk Chronicles, #1)",3.81,17825,https://images.gr-assets.com/books/1297987541s/9166877.jpg
9355,9356,1820716,3552060413,Daniel Glattauer,2006.0,"Gut gegen Nordwind (Gut gegen Nordwind, #1)",3.88,6874,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9356,9357,122756,439783607,"James Lincoln Collier, Christopher Collier",1974.0,My Brother Sam Is Dead,3.39,12817,https://images.gr-assets.com/books/1328867125s/122756.jpg
9357,9358,72623,671019759,Linda Howard,1994.0,Dream Man,4.04,14604,https://images.gr-assets.com/books/1349066255s/72623.jpg
9358,9359,91017,1400078970,Tom Holland,2003.0,Rubicon: The Last Years of the Roman Republic,4.17,9224,https://images.gr-assets.com/books/1320470983s/91017.jpg
9359,9360,71823,140258612,Stephen King,1996.0,"The Green Mile, Part 6: Coffey on the Mile",4.55,11936,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9360,9361,170171,142400017,Laurie Halse Anderson,2002.0,Catalyst,3.62,13840,https://images.gr-assets.com/books/1409449341s/170171.jpg
9361,9362,5618698,1416589422,Molly Harper,2009.0,"Nice Girls Don't Have Fangs (Jane Jameson, #1)",3.92,18122,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9362,9363,31334,425176657,"Anne Rice, Anne Rampling",1986.0,Belinda,3.6,10018,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9363,9364,8449698,62021273,Eloisa James,2011.0,"When Beauty Tamed the Beast (Fairy Tales, #2)",4.06,16245,https://images.gr-assets.com/books/1282320694s/8449698.jpg
9364,9365,8720415,1439191379,Richard Paul Evans,2011.0,"Miles to Go (The Walk, #2)",4.27,9654,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9365,9366,107781,671702505,Julie Garwood,1991.0,"The Gift (Crown's Spies, #3)",4.17,13977,https://images.gr-assets.com/books/1329160736s/107781.jpg
9366,9367,12959045,1419702173,Derf Backderf,2012.0,My Friend Dahmer,3.88,11563,https://images.gr-assets.com/books/1325285515s/12959045.jpg
9367,9368,107783,067173783X,Julie Garwood,1988.0,"The Lion's Lady (Crown's Spies, #1)",4.16,15614,https://images.gr-assets.com/books/1348750925s/107783.jpg
9368,9369,23245594,1250065933,Mary Kay Andrews,2015.0,Beach Town,3.58,8827,https://images.gr-assets.com/books/1430317618s/23245594.jpg
9369,9370,10295484,NA,Cindy C. Bennett,2010.0,Heart on a Chain,4.04,16007,https://images.gr-assets.com/books/1326962009s/10295484.jpg
9370,9371,7987,142501093,Brian Jacques,1999.0,"The Legend of Luke (Redwall, #12)",3.99,12658,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9371,9372,646195,375829709,"Dick King-Smith, Maggie Kneen",1983.0,Babe: The Gallant Pig,4.05,11229,https://images.gr-assets.com/books/1320498616s/646195.jpg
9372,9373,8152697,NA,Wally Lamb,2009.0,Wishin' and Hopin',3.52,10966,https://images.gr-assets.com/books/1328017040s/8152697.jpg
9373,9374,13152668,345520483,Jack McCallum,2012.0,"Dream Team: How Michael, Magic, Larry, Charles, and the Greatest Team of All Time Conquered the World and Changed the Game of Basketball Forever",4.16,8000,https://images.gr-assets.com/books/1344619142s/13152668.jpg
9374,9375,914211,007148499X,"Kerry Patterson, Joseph Grenny, David Maxfield, Ron McMillan, Al Switzler",2007.0,Influencer: The Power to Change Anything,3.98,8036,https://images.gr-assets.com/books/1393217540s/914211.jpg
9375,9376,116982,380016648,Roger Zelazny,1976.0,The Hand of Oberon (The Chronicles of Amber #4),4.19,12627,https://images.gr-assets.com/books/1417644788s/116982.jpg
9376,9377,7828781,425238199,Maya Banks,2010.0,"No Place to Run (KGI, #2)",4.29,16649,https://images.gr-assets.com/books/1390878373s/7828781.jpg
9377,9378,106124,439706378,"Jeff Smith, Steve Hamaker",1997.0,"The Dragonslayer (Bone, #4)",4.33,11044,https://images.gr-assets.com/books/1497684403s/106124.jpg
9378,9379,34451,316735507,Joel Fuhrman,2003.0,Eat to Live: The Revolutionary Formula for Fast and Sustained Weight Loss,4.12,7274,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9379,9380,11738128,62049879,Tessa Dare,2012.0,"A Week to Be Wicked (Spindle Cove, #2)",4.12,14615,https://images.gr-assets.com/books/1321335382s/11738128.jpg
9380,9381,20575434,312643004,Ann M. Martin,2014.0,Rain Reign,4.21,11872,https://images.gr-assets.com/books/1396393170s/20575434.jpg
9381,9382,207365,451461525,Karen Chance,2007.0,"Claimed By Shadow (Cassandra Palmer, #2)",3.98,18318,https://images.gr-assets.com/books/1307391261s/207365.jpg
9382,9383,200963,937295809,"Susan S. Adler, Renée Graef, Nancy Niles",1986.0,"Meet Samantha: An American Girl (American Girls: Samantha, #1)",3.95,15460,https://images.gr-assets.com/books/1424726132s/200963.jpg
9383,9384,3419808,571215289,Sebastian Barry,2008.0,The Secret Scripture,3.75,9565,https://images.gr-assets.com/books/1325714117s/3419808.jpg
9384,9385,6911529,1401226922,"Greg Rucka, J.H. Williams III, Rachel Maddow",2010.0,Batwoman: Elegy,4.16,11001,https://images.gr-assets.com/books/1492568441s/6911529.jpg
9385,9386,764073,385721811,Julie Otsuka,2002.0,When the Emperor Was Divine,3.7,11529,https://images.gr-assets.com/books/1368314069s/764073.jpg
9386,9387,17254035,62279874,Sophie Jordan,2013.0,"Foreplay (The Ivy Chronicles, #1)",3.94,14461,https://images.gr-assets.com/books/1367338814s/17254035.jpg
